domain	strict	balanced	reward_block	source
api.11zalo.com	1	1	0	Wei.G
api.123bhh.com	1	1	0	Wei.G
api.140proof.com	1	1	0	Wei.G
api.186078.com	1	1	0	Wei.G
api.1q8h.cn	1	1	0	Wei.G
api.22lianmeng.com	1	1	0	Wei.G
api.22zalo.com	1	1	0	Wei.G
api.247-inc.net	1	1	0	Wei.G
api.33beta.com	1	1	0	Wei.G
api.448kbet.com	1	1	0	Wei.G
api.51sxzz.com	1	1	0	Wei.G
api.53.localytics.com	1	1	0	Wei.G
api.5eln.cn	1	1	0	Wei.G
api.7017k.com	1	1	0	Wei.G
api.7897890.vip	1	1	0	Wei.G
api.881ae888.com	1	1	0	Wei.G
api.882ae888.com	1	1	0	Wei.G
api.883ae888.com	1	1	0	Wei.G
api.884ae888.com	1	1	0	Wei.G
api.886ae888.com	1	1	0	Wei.G
api.887ae888.com	1	1	0	Wei.G
api.888ae888.com	1	1	0	Wei.G
api.88bet88bet.com	1	1	0	Wei.G
api.88new.cc	1	1	0	Wei.G
api.99vn.bet	1	1	0	Wei.G
api.9bet.mobi	1	1	0	Wei.G
api.9bet.win	1	1	0	Wei.G
api.accengage.com	1	1	0	Wei.G
api.accengage.net	1	1	0	Wei.G
api.accueil-coinbase.com	1	1	0	Wei.G
api.ad-locus.com	1	1	0	Wei.G
api.ad-platform.jmty.jp	1	1	0	Wei.G
api.ad-stir.com	1	1	0	Wei.G
api.ad.ad-stir.com	1	1	0	Wei.G
api.ad.intl.xiaomi.com	1	1	0	Wei.G
api.ad.mediba.jp	1	1	0	Wei.G
api.ad.mobiuspace.net	1	1	0	Wei.G
api.ad.smaato.net	1	1	0	Wei.G
api.ad.snappea.com	1	1	0	Wei.G
api.ad.snaptube.app	1	1	0	Wei.G
api.ad.xv555.com	1	1	0	Wei.G
api.ad.yipinread.com	1	1	0	Wei.G
api.ad4game.com	1	1	0	Wei.G
api.adbana.com	1	1	0	Wei.G
api.adbro.me	1	1	0	Wei.G
api.adcalls.nl	1	1	0	Wei.G
api.adcome.cn	1	1	0	Wei.G
api.addnow.com	1	1	0	Wei.G
api.addthis.com	1	1	0	Wei.G
api.adfalcon.com	1	1	0	Wei.G
api.adfly.vn	1	1	0	Wei.G
api.adfurikun.jp	1	1	0	Wei.G
api.adgrowth.jp	1	1	0	Wei.G
api.adlure.net	1	1	0	Wei.G
api.adnet.mob.com	1	1	0	Wei.G
api.adnz.co	1	1	0	Wei.G
api.adrenalads.com	1	1	0	Wei.G
api.adrtx.net	1	1	0	Wei.G
api.ads.newsdigest.jp	1	1	0	Wei.G
api.ads.tvb.com	1	1	0	Wei.G
api.ads.watchabc.go.com	1	1	0	Wei.G
api.ads.yahoo.com	1	1	0	Wei.G
api.ads66.com	1	1	0	Wei.G
api.adserver.jvmai.com	1	1	0	Wei.G
api.adsnative.com	1	1	0	Wei.G
api.adsymptotic.com	1	1	0	Wei.G
api.adthor.com	1	1	0	Wei.G
api.adtima.vn	1	1	0	Wei.G
api.adtimaserver.vn	1	1	0	Wei.G
api.adtrade.com	1	1	0	Wei.G
api.adv.ott.cibntv.net	1	1	0	Wei.G
api.adviad.com	1	1	0	Wei.G
api.advocaciajacobi.com.br	1	1	0	Wei.G
api.adxnow.com	1	1	0	Wei.G
api.adxpand.com	1	1	0	Wei.G
api.ae888.com	1	1	0	Wei.G
api.ae88827.com	1	1	0	Wei.G
api.ae88837.com	1	1	0	Wei.G
api.afdback.ppsimg.com	1	1	0	Wei.G
api.affiliations.site	1	1	0	Wei.G
api.affinesystems.com	1	1	0	Wei.G
api.affmates.com	1	1	0	Wei.G
api.agoda.com.edgekey.net	1	1	0	Wei.G
api.agrantsem.com	1	1	0	Wei.G
api.ahjinshu.com	1	1	0	Wei.G
api.aiclk.com	1	1	0	Wei.G
api.aide-coinbase.com	1	1	0	Wei.G
api.aixifan.com	1	1	0	Wei.G
api.all-internet.jp	1	1	0	Wei.G
api.alphonso.tv	1	1	0	Wei.G
api.altamob.com	1	1	0	Wei.G
api.ampiri.com	1	1	0	Wei.G
api.amplitude.com	1	1	0	Wei.G
api.analytics.omgpop.com	1	1	0	Wei.G
api.android.dianru.com	1	1	0	Wei.G
api.anti.wauee.com	1	1	0	Wei.G
api.antibanads.com	1	1	0	Wei.G
api.anythinktech.com	1	1	0	Wei.G
api.apiok.net.iberostar.com	1	1	0	Wei.G
api.app.skysrt.com	1	1	0	Wei.G
api.appjiagu.com	1	1	0	Wei.G
api.applink.mob.com	1	1	0	Wei.G
api.applovefrom.com	1	1	0	Wei.G
api.appmetrica.yandex.ru	1	1	0	Wei.G
api.appnxt.net	1	1	0	Wei.G
api.appodeal.com	1	1	0	Wei.G
api.appodealx.com	1	1	0	Wei.G
api.appsee.com	1	1	0	Wei.G
api.appsflyer.com	1	1	0	Wei.G
api.apptap.com	1	1	0	Wei.G
api.apptentive.com	1	1	0	Wei.G
api.apsalar.com	1	1	0	Wei.G
api.aqyad.com	1	1	0	Wei.G
api.areametrics.com	1	1	0	Wei.G
api.arity.com	1	1	0	Wei.G
api.atdmt.com	1	1	0	Wei.G
api.ateam-ad.jp	1	1	0	Wei.G
api.attentivemobile.com	1	1	0	Wei.G
api.autoads.asia	1	1	0	Wei.G
api.autopilothq.com	1	1	0	Wei.G
api.axiatraders.com	1	1	0	Wei.G
api.b2c.com	1	1	0	Wei.G
api.bachhoa88.com	1	1	0	Wei.G
api.bailingjiankang.com	1	1	0	Wei.G
api.baimless.com	1	1	0	Wei.G
api.baomoi.com	1	1	0	Wei.G
api.bayimob.com	1	1	0	Wei.G
api.bd-gl.com	1	1	0	Wei.G
api.beaconsinspace.com	1	1	0	Wei.G
api.bec88.com	1	1	0	Wei.G
api.bee7.com	1	1	0	Wei.G
api.behavioralengine.com	1	1	0	Wei.G
api.belgaadvogado.com	1	1	0	Wei.G
api.betlv.com	1	1	0	Wei.G
api.bigmobileads.com	1	1	0	Wei.G
api.bitmango.com	1	1	0	Wei.G
api.bitp.it	1	1	0	Wei.G
api.bizographics.com	1	1	0	Wei.G
api.blinkmuse.com	1	1	0	Wei.G
api.bluecore.com	1	1	0	Wei.G
api.bluerunningshadow.com	1	1	0	Wei.G
api.boclinkads.com	1	1	0	Wei.G
api.boomtrain.com	1	1	0	Wei.G
api.bounceexchange.com	1	1	0	Wei.G
api.branch.io	1	1	0	Wei.G
api.bridgeoos.com	1	1	0	Wei.G
api.britepool.com	1	1	0	Wei.G
api.brs.intl.miui.com	1	1	0	Wei.G
api.bttrack.com	1	1	0	Wei.G
api.bugfender.com	1	1	0	Wei.G
api.bugsee.com	1	1	0	Wei.G
api.bugsnag.com	1	1	0	Wei.G
api.bunzlaucastle.com	1	1	0	Wei.G
api.c.avazunativeads.com	1	1	0	Wei.G
api.callget.cn	1	1	0	Wei.G
api.cavalcanticampos.adv.br	1	1	0	Wei.G
api.chartbeat.com	1	1	0	Wei.G
api.cheatsheet.me	1	1	0	Wei.G
api.circularhub.com	1	1	0	Wei.G
api.cityads.com	1	1	0	Wei.G
api.cleverpush.com	1	1	0	Wei.G
api.cloudmobi.net	1	1	0	Wei.G
api.cm.adv.br	1	1	0	Wei.G
api.cmt.mob.com	1	1	0	Wei.G
api.co-operativefinance.com	1	1	0	Wei.G
api.collect.data.intl.miui.com	1	1	0	Wei.G
api.company-target.com	1	1	0	Wei.G
api.conduit.com	1	1	0	Wei.G
api.connecto.io	1	1	0	Wei.G
api.content-ad.net	1	1	0	Wei.G
api.content.ad	1	1	0	Wei.G
api.coolguang.com	1	1	0	Wei.G
api.country.is	1	1	0	Wei.G
api.cpu.baidu.com	1	1	0	Wei.G
api.crispadvertising.com	1	1	0	Wei.G
api.crittercism.com	1	1	0	Wei.G
api.croct.io	1	1	0	Wei.G
api.csxsyp.cn	1	1	0	Wei.G
api.cupid.iqiyi.com	1	1	0	Wei.G
api.cupid.ptqy.gitv.tv	1	1	0	Wei.G
api.cupid.qiyi.com	1	1	0	Wei.G
api.curation.ameba.jp	1	1	0	Wei.G
api.cxense.com	1	1	0	Wei.G
api.d.xiaomi.com	1	1	0	Wei.G
api.dabet.club	1	1	0	Wei.G
api.dable.io	1	1	0	Wei.G
api.dancedogwhisper.com	1	1	0	Wei.G
api.danielhenriqueadv.com.br	1	1	0	Wei.G
api.danmu.tv.sohu.com	1	1	0	Wei.G
api.datatrics.com	1	1	0	Wei.G
api.decibelinsight.net	1	1	0	Wei.G
api.demandbase.com	1	1	0	Wei.G
api.developer.xiaomi.com	1	1	0	Wei.G
api.device.hw.skysrt.com	1	1	0	Wei.G
api.device.skysrt.com	1	1	0	Wei.G
api.dewmobile.net	1	1	0	Wei.G
api.df.mob.com	1	1	0	Wei.G
api.dianru.com	1	1	0	Wei.G
api.digitalpiloten.org	1	1	0	Wei.G
api.domob.cn	1	1	0	Wei.G
api.donglogs.com	1	1	0	Wei.G
api.doumob.com	1	1	0	Wei.G
api.dreamfull.cn	1	1	0	Wei.G
api.dsp.madserving.com	1	1	0	Wei.G
api.dsp.yhd.com	1	1	0	Wei.G
api.duoben.net	1	1	0	Wei.G
api.dushuzhe.cc	1	1	0	Wei.G
api.e-cg.cn	1	1	0	Wei.G
api.e.kuaishou.com	0	0	1	Wei.G
api.e.mi.com	1	1	0	Wei.G
api.eagllwin.com	1	1	0	Wei.G
api.edgeoffer.microsoft.com	1	1	0	Wei.G
api.elliehuxtable.com	1	1	0	Wei.G
api.engager.ecbsn.com	1	1	0	Wei.G
api.ent.mobileanjian.com	1	1	0	Wei.G
api.eqmob.com	1	1	0	Wei.G
api.ero-advertising.com	1	1	0	Wei.G
api.eu.amplitude.com	1	1	0	Wei.G
api.ewfiles.net	1	1	0	Wei.G
api.exc.mob.com	1	1	0	Wei.G
api.ezadsystem.com	1	1	0	Wei.G
api.ezca.asia	1	1	0	Wei.G
api.ezilax.com	1	1	0	Wei.G
api.f8bet0.com	1	1	0	Wei.G
api.f8bet5.com	1	1	0	Wei.G
api.fastmoonclimbed.com	1	1	0	Wei.G
api.fc.mob.com	1	1	0	Wei.G
api.fd.mob.com	1	1	0	Wei.G
api.flurry.com	1	1	0	Wei.G
api.flygame.io	1	1	0	Wei.G
api.fpjs.io	1	1	0	Wei.G
api.fu.xcultur.com	1	1	0	Wei.G
api.fuseplatform.net	1	1	0	Wei.G
api.fusepowered.com	1	1	0	Wei.G
api.fw.tv	1	1	0	Wei.G
api.fyber.com	1	1	0	Wei.G
api.g1.junfull.com	1	1	0	Wei.G
api.g2.junfull.com	1	1	0	Wei.G
api.gameads.io	1	1	0	Wei.G
api.gameanalytics.com	1	1	0	Wei.G
api.gameofwhales.com	1	1	0	Wei.G
api.gamex.mobile.youku.com	1	1	0	Wei.G
api.getdrip.com	1	1	0	Wei.G
api.gi.igexin.com	1	1	0	Wei.G
api.gif.duapps.com	1	1	0	Wei.G
api.glance.inmobi.com	1	1	0	Wei.G
api.go88r.pro	1	1	0	Wei.G
api.goulegu.com	1	1	0	Wei.G
api.growingio.com	1	1	0	Wei.G
api.growthbeat.com	1	1	0	Wei.G
api.growthpush.com	1	1	0	Wei.G
api.guimaraesadv.adv.br	1	1	0	Wei.G
api.gustavomfaria.adv.br	1	1	0	Wei.G
api.gzxiongwa.cn	1	1	0	Wei.G
api.h4game.net	1	1	0	Wei.G
api.hb8887.com	1	1	0	Wei.G
api.hb88p.com	1	1	0	Wei.G
api.hdbet.com	1	1	0	Wei.G
api.hdtv.letv.com	1	1	0	Wei.G
api.hfyhjg.cn	1	1	0	Wei.G
api.hoisin.hw.coocaatv.com	1	1	0	Wei.G
api.home.skysrt.com	1	1	0	Wei.G
api.hostize.com	1	1	0	Wei.G
api.houston.advgo.net	1	1	0	Wei.G
api.htp.ad-scope.com.cn	1	1	0	Wei.G
api.htp.hubcloud.com.cn	1	1	0	Wei.G
api.huashuge8.com	1	1	0	Wei.G
api.huq.io	1	1	0	Wei.G
api.huqindustries.co.uk	1	1	0	Wei.G
api.hzsanjiaomao.com	1	1	0	Wei.G
api.i8bet.org	1	1	0	Wei.G
api.i9bet108.com	1	1	0	Wei.G
api.i9bet34.com	1	1	0	Wei.G
api.i9bet36.com	1	1	0	Wei.G
api.iadvize.com	1	1	0	Wei.G
api.ibeat-analytics.com	1	1	0	Wei.G
api.idio.co	1	1	0	Wei.G
api.iimedia.cn	1	1	0	Wei.G
api.ijunhai.com	1	1	0	Wei.G
api.immomo.com	1	1	0	Wei.G
api.indicative.com	1	1	0	Wei.G
api.infinario.com	1	1	0	Wei.G
api.information-binance.com	1	1	0	Wei.G
api.instabug.com	1	1	0	Wei.G
api.installer.xiaomi.com	1	1	0	Wei.G
api.intellimize.co	1	1	0	Wei.G
api.intensifier.de	1	1	0	Wei.G
api.intentiq.com	1	1	0	Wei.G
api.inwemo.com	1	1	0	Wei.G
api.iperceptions.com	1	1	0	Wei.G
api.ipinfodb.com	1	1	0	Wei.G
api.ipstack.com	1	1	0	Wei.G
api.iris.tv	1	1	0	Wei.G
api.itaoxiaoshuo.com	1	1	0	Wei.G
api.iterable.com	1	1	0	Wei.G
api.itpub.cloud	1	1	0	Wei.G
api.itv.letv.com	1	1	0	Wei.G
api.ivymobile.com	1	1	0	Wei.G
api.jeeng.com	1	1	0	Wei.G
api.jialiangad.com	1	1	0	Wei.G
api.jietuhb.com	1	1	0	Wei.G
api.jsfc8.cn	1	1	0	Wei.G
api.jun88.tv	1	1	0	Wei.G
api.june.so	1	1	0	Wei.G
api.kaffnet.com	1	1	0	Wei.G
api.kameleoon.com	1	1	0	Wei.G
api.keen.io	1	1	0	Wei.G
api.ketedata.com	1	1	0	Wei.G
api.kickoffo.site	1	1	0	Wei.G
api.kiip.me	1	1	0	Wei.G
api.kingdata.ksyun.com	1	1	0	Wei.G
api.kochava.com	1	1	0	Wei.G
api.ktplay.com	1	1	0	Wei.G
api.kwaizt.com	1	1	0	Wei.G
api.lab.amplitude.com	1	1	0	Wei.G
api.lanistaads.com	1	1	0	Wei.G
api.larissaoliveira.adv.br	1	1	0	Wei.G
api.leadbolt.net	1	1	0	Wei.G
api.leadpages.io	1	1	0	Wei.G
api.leancloud.cn	1	1	0	Wei.G
api.leanplum.com	1	1	0	Wei.G
api.lewen123.net	1	1	0	Wei.G
api.limbik.com	1	1	0	Wei.G
api.linkchuanon.com	1	1	0	Wei.G
api.linkgist.com	1	1	0	Wei.G
api.linkz.net	1	1	0	Wei.G
api.locallogic.co	1	1	0	Wei.G
api.localytics.com	1	1	0	Wei.G
api.locately.com	1	1	0	Wei.G
api.locuslabs.com	1	1	0	Wei.G
api.logentries.com	1	1	0	Wei.G
api.lux-link.shop	1	1	0	Wei.G
api.lwxs99.com	1	1	0	Wei.G
api.lytics.io	1	1	0	Wei.G
api.madkudu.com	1	1	0	Wei.G
api.magmamobile.com	1	1	0	Wei.G
api.mapps.uve.weibo.com	1	1	0	Wei.G
api.maropost.com	1	1	0	Wei.G
api.max79.win	1	1	0	Wei.G
api.mb-click.jp	1	1	0	Wei.G
api.mediation.amberweather.com	1	1	0	Wei.G
api.megacool.co	1	1	0	Wei.G
api.mgid.com	1	1	0	Wei.G
api.min88.com	1	1	0	Wei.G
api.mini.wps.cn	1	1	0	Wei.G
api.miniatm.com.br	1	1	0	Wei.G
api.minivn.com	1	1	0	Wei.G
api.mintfunnel.co	1	1	0	Wei.G
api.mixpanel.com	1	1	0	Wei.G
api.mlinks.co	1	1	0	Wei.G
api.mobadvent.com	1	1	0	Wei.G
api.mobcells.com	1	1	0	Wei.G
api.mobgi.com	1	1	0	Wei.G
api.mobileanjian.com	1	1	0	Wei.G
api.mobilecoveragemap.com	1	1	0	Wei.G
api.mobio.vn	1	1	0	Wei.G
api.mobitech-content.xyz	1	1	0	Wei.G
api.mobojoy.baidu.com	1	1	0	Wei.G
api.mobpowertech.com	1	1	0	Wei.G
api.mobrtb.com	1	1	0	Wei.G
api.mobula.ds.duapps.com	1	1	0	Wei.G
api.mobula.sdk.duapps.com	1	1	0	Wei.G
api.mocbai.cc	1	1	0	Wei.G
api.moengage.com	1	1	0	Wei.G
api.monedata.io	1	1	0	Wei.G
api.monetate.net	1	1	0	Wei.G
api.moneyoyo.org	1	1	0	Wei.G
api.moogos.com	1	1	0	Wei.G
api.mosspf.com	1	1	0	Wei.G
api.mp.uc.cn	1	1	0	Wei.G
api.mu88.mu	1	1	0	Wei.G
api.mu9.club	1	1	0	Wei.G
api.mu9.com	1	1	0	Wei.G
api.mumuglobal.com	1	1	0	Wei.G
api.mxvietnam.com	1	1	0	Wei.G
api.myadsget.com	1	1	0	Wei.G
api.myendpoint.io	1	1	0	Wei.G
api.nanigans.com	1	1	0	Wei.G
api.nas.nct.vn	1	1	0	Wei.G
api.native.ai	1	1	0	Wei.G
api.nbet.fan	1	1	0	Wei.G
api.nbet.vin	1	1	0	Wei.G
api.nend.net	1	1	0	Wei.G
api.newad.ifeng.com	1	1	0	Wei.G
api.newbelden.com	1	1	0	Wei.G
api.newsfeed.intl.miui.com	1	1	0	Wei.G
api.nextgen.guardianapps.co.uk	1	1	0	Wei.G
api.ning.com	1	1	0	Wei.G
api.nrelate.com	1	1	0	Wei.G
api.oli3.online	1	1	0	Wei.G
api.omnilocal.ai	1	1	0	Wei.G
api.omniture.com	1	1	0	Wei.G
api.oneaudience.com	1	1	0	Wei.G
api.onesignal.com	1	1	0	Wei.G
api.open.adsaide.cn	1	1	0	Wei.G
api.open.oppomobile.com	1	1	0	Wei.G
api.openinstall.io	1	1	0	Wei.G
api.oppa888.com	1	1	0	Wei.G
api.oppa88888888.com	1	1	0	Wei.G
api.optimizely.com	1	1	0	Wei.G
api.optinmonster.com	1	1	0	Wei.G
api.optmnstr.com	1	1	0	Wei.G
api.optmstr.com	1	1	0	Wei.G
api.optnmnstr.com	1	1	0	Wei.G
api.otherlevels.com	1	1	0	Wei.G
api.parse.com	1	1	0	Wei.G
api.parsely.com	1	1	0	Wei.G
api.paulafabiani.adv.br	1	1	0	Wei.G
api.pc-cloud.org	1	1	0	Wei.G
api.pcloud.run	1	1	0	Wei.G
api.pdbarea.com	1	1	0	Wei.G
api.permutive.com	1	1	0	Wei.G
api.personali.com	1	1	0	Wei.G
api.perzonalization.com	1	1	0	Wei.G
api.petametrics.com	1	1	0	Wei.G
api.pingstart.com	1	1	0	Wei.G
api.placed.com	1	1	0	Wei.G
api.platform.letv.com	1	1	0	Wei.G
api.player.xcal.tv	1	1	0	Wei.G
api.poll.aiseet.atianqi.com	1	1	0	Wei.G
api.popin.cc	1	1	0	Wei.G
api.postscript.io	1	1	0	Wei.G
api.ppoi.org	1	1	0	Wei.G
api.primecaster.net	1	1	0	Wei.G
api.proba.ai	1	1	0	Wei.G
api.prooffactor.com	1	1	0	Wei.G
api.proofpositivemedia.com	1	1	0	Wei.G
api.pubnative.net	1	1	0	Wei.G
api.purpleads.io	1	1	0	Wei.G
api.push.daoyoudao.com	1	1	0	Wei.G
api.push.le.com	1	1	0	Wei.G
api.pushdi.com	1	1	0	Wei.G
api.pushnami.com	1	1	0	Wei.G
api.pushwoosh.com	1	1	0	Wei.G
api.pxlad.io	1	1	0	Wei.G
api.qc.coccoc.com	1	1	0	Wei.G
api.qids.xyz	1	1	0	Wei.G
api.qttunion.com	1	1	0	Wei.G
api.quantumgraph.com	1	1	0	Wei.G
api.qvpublish.com	1	1	0	Wei.G
api.radar.io	1	1	0	Wei.G
api.ranking.rakuten.co.jp	1	1	0	Wei.G
api.rappel-coinbase.com	1	1	0	Wei.G
api.receptivity.io	1	1	0	Wei.G
api.red88.club	1	1	0	Wei.G
api.red88.com	1	1	0	Wei.G
api.red88.us	1	1	0	Wei.G
api.red88.vin	1	1	0	Wei.G
api.red88.vip	1	1	0	Wei.G
api.redshell.io	1	1	0	Wei.G
api.rees46.com	1	1	0	Wei.G
api.reftagger.com	1	1	0	Wei.G
api.repro.io	1	1	0	Wei.G
api.revenuads.com	1	1	0	Wei.G
api.rideraid.net	1	1	0	Wei.G
api.rlcdn.com	1	1	0	Wei.G
api.rodebem.net	1	1	0	Wei.G
api.rodebm.net	1	1	0	Wei.G
api.rollbar.com	1	1	0	Wei.G
api.rqmob.com	1	1	0	Wei.G
api.rudderlabs.com	1	1	0	Wei.G
api.sae.systems	1	1	0	Wei.G
api.safedk.com	1	1	0	Wei.G
api.sagent.io	1	1	0	Wei.G
api.sail-personalize.com	1	1	0	Wei.G
api.sailthru.com	1	1	0	Wei.G
api.salmonads.com	1	1	0	Wei.G
api.saypromo.net	1	1	0	Wei.G
api.sdk.fmobi.cn	1	1	0	Wei.G
api.sdk.zadn.vn	1	1	0	Wei.G
api.sdkbox.com	1	1	0	Wei.G
api.secondstreetapp.com	1	1	0	Wei.G
api.segment.io	1	1	0	Wei.G
api.sentiance.com	1	1	0	Wei.G
api.setting.intl.miui.com	1	1	0	Wei.G
api.shanghailingye.cn	1	1	0	Wei.G
api.share.baidu.com	1	1	0	Wei.G
api.share.mob.com	1	1	0	Wei.G
api.shbet3.com	1	1	0	Wei.G
api.shbetvv.com	1	1	0	Wei.G
api.shoppingminds.net	1	1	0	Wei.G
api.shuzilm.cn	1	1	0	Wei.G
api.simpleanalytics.io	1	1	0	Wei.G
api.sky88.club	1	1	0	Wei.G
api.sky88.com	1	1	0	Wei.G
api.sky88.fun	1	1	0	Wei.G
api.skyworthiot.com	1	1	0	Wei.G
api.smartadv.ru	1	1	0	Wei.G
api.smartechmetrics.com	1	1	0	Wei.G
api.smartnews-ads.com	1	1	0	Wei.G
api.smbeat.jp	1	1	0	Wei.G
api.snmi.cn	1	1	0	Wei.G
api.so.lianmeng.360.cn	1	1	0	Wei.G
api.sociaplus.com	1	1	0	Wei.G
api.soclminer.com.br	1	1	0	Wei.G
api.speedshiftmedia.com	1	1	0	Wei.G
api.spfadv.com	1	1	0	Wei.G
api.splkmobile.com	1	1	0	Wei.G
api.sponsorpay.com	1	1	0	Wei.G
api.sprig.com	1	1	0	Wei.G
api.ssp.adoceans.com	1	1	0	Wei.G
api.ssp.xcultur.com	1	1	0	Wei.G
api.ssp.zxrtb.com	1	1	0	Wei.G
api.st666.win	1	1	0	Wei.G
api.stathat.com	1	1	0	Wei.G
api.stats.appa.pe	1	1	0	Wei.G
api.subiz.com.vn	1	1	0	Wei.G
api.subiz.net	1	1	0	Wei.G
api.subiz.xyz	1	1	0	Wei.G
api.survicate.com	1	1	0	Wei.G
api.sve.cc	1	1	0	Wei.G
api.swetrix.com	1	1	0	Wei.G
api.swrve.com	1	1	0	Wei.G
api.taboola.com	1	1	0	Wei.G
api.taplytics.com	1	1	0	Wei.G
api.tappx.com	1	1	0	Wei.G
api.taps.io	1	1	0	Wei.G
api.tapsell.ir	1	1	0	Wei.G
api.tapstream.com	1	1	0	Wei.G
api.target2sell.com	1	1	0	Wei.G
api.tatagou.com.cn	1	1	0	Wei.G
api.tdp.u7u9.com	1	1	0	Wei.G
api.theadex.com	1	1	0	Wei.G
api.tjme.io	1	1	0	Wei.G
api.tongji.today	1	1	0	Wei.G
api.topbet.net	1	1	0	Wei.G
api.topbet.top	1	1	0	Wei.G
api.toponadss.com	1	1	0	Wei.G
api.touch-moblie.com	1	1	0	Wei.G
api.touchxd.com	1	1	0	Wei.G
api.tr.blismedia.com	1	1	0	Wei.G
api.trackuity.com	1	1	0	Wei.G
api.treasuredata.com	1	1	0	Wei.G
api.triver.jp	1	1	0	Wei.G
api.ts.feedback.71.am	1	1	0	Wei.G
api.ts.feedback.qy.net	1	1	0	Wei.G
api.ttkong.com	1	1	0	Wei.G
api.tuisong.baidu.com	1	1	0	Wei.G
api.tumra.com	1	1	0	Wei.G
api.turn.com	1	1	0	Wei.G
api.tusdk.com	1	1	0	Wei.G
api.tvinfo.skysrt.com	1	1	0	Wei.G
api.tvpage.com	1	1	0	Wei.G
api.tw06.xlmc.sec.miui.com	1	1	0	Wei.G
api.uca.cloud.unity3d.com	1	1	0	Wei.G
api.ujian.cc	1	1	0	Wei.G
api.umbel.com	1	1	0	Wei.G
api.uniplayad.com	1	1	0	Wei.G
api.unthem.com	1	1	0	Wei.G
api.upgrade.skysrt.com	1	1	0	Wei.G
api.uprivaladserver.net	1	1	0	Wei.G
api.us-east-1.aiv-delivery.net	1	1	0	Wei.G
api.usabilla.com	1	1	0	Wei.G
api.usbet.cc	1	1	0	Wei.G
api.usbet.net	1	1	0	Wei.G
api.usbet.win	1	1	0	Wei.G
api.usebutton.com	1	1	0	Wei.G
api.userleap.com	1	1	0	Wei.G
api.userstyles.org	1	1	0	Wei.G
api.v79top.com	1	1	0	Wei.G
api.v7king.com	1	1	0	Wei.G
api.vasb.cn	1	1	0	Wei.G
api.verify.mob.com	1	1	0	Wei.G
api.verticalscope.com	1	1	0	Wei.G
api.vh79.com	1	1	0	Wei.G
api.viafoura.co	1	1	0	Wei.G
api.videometrics.ted.com	1	1	0	Wei.G
api.vidora.com	1	1	0	Wei.G
api.viglink.com	1	1	0	Wei.G
api.vigo.ru	1	1	0	Wei.G
api.visitorapi.com	1	1	0	Wei.G
api.vn1610.com	1	1	0	Wei.G
api.vn666.bet	1	1	0	Wei.G
api.vnloto.com	1	1	0	Wei.G
api.vnq8.bet	1	1	0	Wei.G
api.vnq8.com	1	1	0	Wei.G
api.vnq8.net	1	1	0	Wei.G
api.vodus.com	1	1	0	Wei.G
api.voiceads.cn	1	1	0	Wei.G
api.vrumeads.com	1	1	0	Wei.G
api.vungle.akadns.net	1	1	0	Wei.G
api.vungle.com	1	1	0	Wei.G
api.vungle.com.edgekey.net	1	1	0	Wei.G
api.w.inmobi.com	1	1	0	Wei.G
api.webengage.com	1	1	0	Wei.G
api.webhop.me	1	1	0	Wei.G
api.webpush.jp	1	1	0	Wei.G
api.wfxll.com	1	1	0	Wei.G
api.widget.zalo.me	1	1	0	Wei.G
api.wiinvent.tv	1	1	0	Wei.G
api.wipmania.com	1	1	0	Wei.G
api.wonderpush.com	1	1	0	Wei.G
api.wootric.com	1	1	0	Wei.G
api.wootric.com.herokudns.com	1	1	0	Wei.G
api.wsq.umeng.com	1	1	0	Wei.G
api.wutensor.com	1	1	0	Wei.G
api.wx.my7v.com	1	1	0	Wei.G
api.xiaohuxi.cn	1	1	0	Wei.G
api.y.igexin.com	1	1	0	Wei.G
api.yfanads.com	1	1	0	Wei.G
api.yidaomobi.com	1	1	0	Wei.G
api.yidiansurong.com	1	1	0	Wei.G
api.yieldlove-ad-serving.net	1	1	0	Wei.G
api.youngle.tech	1	1	0	Wei.G
api.youtu.qq.com	1	1	0	Wei.G
api.youxiaoad.com	1	1	0	Wei.G
api.yuedu.iqiyi.com	1	1	0	Wei.G
api.zanox.com	1	1	0	Wei.G
api.zcoup.com	1	1	0	Wei.G
api.zhy333.com	1	1	0	Wei.G
api.zol.com	1	1	0	Wei.G
api0.tuisong.baidu.com	1	1	0	Wei.G
api1.tuisong.baidu.com	1	1	0	Wei.G
api16-access-gcp.pangle.io	1	1	0	Wei.G
api16-access-sg.pangle.io	1	1	0	Wei.G
api16-access-wf-sg.pangle.io	1	1	0	Wei.G
api16-dual-event-sg2.pangle.io	1	1	0	Wei.G
api2.boclinkads.com	1	1	0	Wei.G
api2.clubedeliveryads.com.br	1	1	0	Wei.G
api2.e.kuaishou.com	0	0	1	Wei.G
api2.tuisong.baidu.com	1	1	0	Wei.G
api3.tuisong.baidu.com	1	1	0	Wei.G
api4.tuisong.baidu.com	1	1	0	Wei.G
api5.tuisong.baidu.com	1	1	0	Wei.G
api6.tuisong.baidu.com	1	1	0	Wei.G
api7.tuisong.baidu.com	1	1	0	Wei.G
api8.tuisong.baidu.com	1	1	0	Wei.G
api9.tuisong.baidu.com	1	1	0	Wei.G
apiad.propellerads.com	1	1	0	Wei.G
apiadapter.ad5track.com	1	1	0	Wei.G
